#,INCIDENT TITLE,INCIDENT DATE,LOCATION,DESCRIPTION,CATEGORY,LATITUDE,LONGITUDE,APPROVED,VERIFIED
422,Saskatoon Vetrans Home,14-06-04 12:49,"2109 Preston Avenue, Saskatoon, SK, S7J 2E7",ID:  Telehealth:  Rescode: 34424 Telephone: 655-3750 Fax: ,"Saskatoon, Special Care Home, ",52.104399,-106.622568,YES,YES
423,Sasko Park Lodge,14-09-03 12:49,"Box 1330, 806 97th Avenue, Tisdale, SK, S0E 1T0",ID: 33130 Telehealth:  Rescode: 42730 Telephone: 873-4585 Fax: 873-2404,"Kelsey Trail, Special Care Home, ",52.847396,-104.048984,YES,YES
424,Schutte Care Home,14-09-27 12:49,"SE-1/4-10-50-1-W3RM#493, Shellbrook, SK, S0J 2E0",ID: 1082 Telehealth:  Rescode: 49330 Telephone: 922-8390 Fax: ,"Prince Albert, Personal Care Home, ",53.223136,-106.388424,YES,YES
425,Serenity Care Home,14-10-27 12:49,"1449 - 12th Street West, Prince Albert, SK, S6V 3E7",ID: 6270 Telehealth:  Rescode: 46122 Telephone: 763-4132 Fax: ,"Prince Albert, Personal Care Home, ",53.201816,-105.790497,YES,YES
426,Shady Pines,14-01-16 12:49,"542/544 Rose Street, Regina, SK, S4R 1Z3",ID: 3182 Telehealth:  Rescode: 15923 Telephone: 924-4500 Fax: ,"Regina, Personal Care Home, ",50.469999,-104.607946,YES,YES
427,Shaunavon Hospital and Care Centre,13-08-02 12:49,"Box 789, 660 4th Street E., Shaunavon, SK, S0N 2M0",ID: 144/4145 Telehealth: Yes Rescode: 7830 Telephone: 297-2644 Fax: 297-2502,"Cypress, Hospital w/ Special Care, Community, Telehealth, ",49.646338,-108.421579,YES,YES
428,Shelbee Personal Care Home,14-08-03 12:49,"10108 Ross Crescent, North Battleford, SK, S9A 2Y3",ID: 6580 Telehealth:  Rescode: 43721 Telephone: 445-5011 Fax: ,"Prairie North, Personal Care Home, ",52.792748,-108.296597,YES,YES
429,Shellbrook Personal Care Home,14-10-01 12:49,"311-5th Avenue East, Shellbrook, SK, S0J 2E0",ID: 7196 Telehealth:  Rescode: 49330 Telephone: 747-2833 Fax: ,"Prince Albert, Personal Care Home, ",53.2231,-106.381487,YES,YES
430,Shellbroook &amp; District Hospital,14-09-28 12:49,"Box 70, Shellbrook, SK, S0J 2E0",ID: 145 Telehealth:  Rescode: 49330 Telephone: 747-2603 Fax: 747-3004,"Prince Albert, Hospital, Community, ",53.223136,-106.388424,YES,YES
431,Sherbrooke Community Centre,14-06-05 12:49,"410 Acadia Drive, Saskatoon, SK, S7H 3V5",ID:  Telehealth:  Rescode: 34424 Telephone: 655-3600 Fax: 655-3688,"Saskatoon, Special Care Home, ",52.122852,-106.598921,YES,YES
432,Sherlyn Care Home,14-03-18 12:49,"926 Main Street, Canora, SK, S0A 0L0",ID: 5738 Telehealth:  Rescode: 27430 Telephone: 563-5315 Fax: ,"Sunrise, Personal Care Home, ",51.630111,-102.439431,YES,YES
433,Shirley &amp; Lawrence Boychuk,14-01-17 12:49,"174 Fulton Drive, Regina, SK, S4X 1W4",ID: 7600 Telehealth:  Rescode: 15923 Telephone: 543-8613 Fax: ,"Regina, Personal Care Home, ",50.472623,-104.67691,YES,YES
434,Silva Care Inc.,14-01-18 12:49,"4002 Montague Street, Regina, SK, S4S 3J9",ID: 7005 Telehealth:  Rescode: 15923 Telephone: 537-5322 Fax: ,"Regina, Personal Care Home, ",50.415447,-104.62968,YES,YES
435,Silver Heights Special Care Home,14-03-04 12:49,"Box 549, 402 McLean Street, Raymore, SK, S0A 3J0",ID: 40130 Telehealth:  Rescode: 27830 Telephone: 746-5744 Fax: 746-5747,"Regina, Special Care Home, ",51.40823,-104.528553,YES,YES
436,Smeaton &amp; District Care Home,14-11-08 12:49,"15,16&amp;17 Block 4Plan849, Smeaton, SK, S0J 2J0",ID: 7455 Telehealth:  Rescode: 48861 Telephone:  Fax: ,"Kelsey Trail, Personal Care Home, ",53.492614,-104.806354,YES,YES
437,Smeaton Health Centre,14-11-10 12:49,"Box 158, 2nd Avenue, Smeaton, SK, S0J 2J0",ID: 146 Telehealth:  Rescode: 48861 Telephone: 426-2051 Fax: 426-2229,"Kelsey Trail, Health Centre, ",53.492614,-104.806354,YES,YES
438,"Soft Hearts, Open Minds",14-09-08 12:49,"115 McCosh Drive, Melfort, SK, S0E 1A0",ID: 5940 Telehealth:  Rescode: 42820 Telephone: 752-1979 Fax: ,"Kelsey Trail, Personal Care Home, ",52.867281,-104.5954,YES,YES
439,Souris Valley Extended Care Centre,13-08-01 12:49,"Box 2003, Weyburn, SK, S4H 2Z9",ID: 8156 Telehealth:  Rescode: 6726 Telephone: 842-7481 Fax: 842-7710,"Sun Country, Special Care Home, ",49.662493,-103.856011,YES,YES
440,South Gemini Care Home,14-01-19 12:49,"2928 Wascana Street, Regina, SK, S4S 2G8",ID: 6815 Telehealth:  Rescode: 15923 Telephone: 586-9888 Fax: ,"Regina, Personal Care Home, ",50.431654,-104.639312,YES,YES
441,Southey Health Action Centre,13-12-23 12:49,"Box 519, Southey, SK, S0G 4P0",ID:  Telehealth:  Rescode: 21831 Telephone: 726-2239 Fax: 000-0000,"Regina, Health Centre, ",50.940354,-104.498881,YES,YES
442,Spalding Community Health Centre,14-07-18 12:49,"Box 220, 133 Centre Street, Spalding, SK, S0K 4C0",ID: 147 Telehealth:  Rescode: 36852 Telephone: 872-2011 Fax: 872-2186,"Saskatoon, Health Centre, ",52.330521,-104.497858,YES,YES
443,Spiritwood &amp; District Health Complex,14-10-26 12:49,"Box 159, Spiritwood, SK, S0J 2M0",ID:  Telehealth:  Rescode: 49630 Telephone: 883-2267 Fax: 883-2136,"Prince Albert, Special Care Home, ",53.364544,-107.517434,YES,YES
444,Spiritwood &amp; District Health Complex,14-10-24 12:49,"Box 69, Spiritwood, SK, S0J 2M0",ID: 148 Telehealth: Yes Rescode: 49630 Telephone: 883-2133 Fax: 883-2136,"Prince Albert, Hospital w/ Special Care, Community, Telehealth, ",53.364544,-107.517434,YES,YES
445,Spruce Manor Special Care Home,14-07-19 12:49,"Box 190, Dalmeny, SK, S0K 1E0",ID: 45117 Telehealth:  Rescode: 34433 Telephone: 254-2162 Fax: 254-2178,"Saskatoon, Special Care Home, ",52.34124,-106.77164,YES,YES
446,St Mary's Villa,14-07-11 12:49,"Box 1360, 1109 13th Street N., Humboldt, SK, S0K 2A0",ID: 44114 Telehealth:  Rescode: 37030 Telephone: 682-2628 Fax: 682-3211,"Saskatoon, Special Care Home, ",52.201979,-105.122865,YES,YES
447,St. Anne's Senior Citizens' Village,14-06-06 12:49,"2910 Louise Street, Saskatoon, SK, S7J 3L8",ID: 45241 Telehealth:  Rescode: 34424 Telephone: 374-8900 Fax: 477-2623,"Saskatoon, Special Care Home, ",52.100804,-106.608171,YES,YES
448,St. Anthony's Hospital,13-11-08 12:49,"Box 280, 216 Ancona Street, Esterhazy, SK, S0A 0X0",ID: 35 Telehealth:  Rescode: 18330 Telephone: 745-3973 Fax: 745-3388,"Sunrise, Hospital, Community, ",50.651696,-102.08261,YES,YES
449,St. Brieux*,14-12-01 12:49,"St. Brieux Health Centre, 501 1st Ave, St. Brieux, SK, S0K 3V0",ID: 19b Telehealth:  Rescode: 39910 Telephone: 752-9600 Fax: ,"Kelsey Trail, Primary Health Centre, ",52.638419,-104.88868,NO,YES
450,St. Joseph's Health Centre,14-07-17 12:49,"Box 190, Highway 31 N., Macklin, SK, S0L 2C0",ID: 85 Telehealth: Yes Rescode: 38230 Telephone: 753-2115 Fax: 753-2181,"Heartland, Health Centre w/ Special Care, Telehealth, ",52.333219,-109.936426,YES,YES
451,St. Joseph's Home for the Aged,14-06-07 12:49,"33 Valens Drive, Saskatoon, SK, S7L 3S2",ID: 45250 Telehealth:  Rescode: 34424 Telephone: 382-6306 Fax: 384-0140,"Saskatoon, Special Care Home, ",52.146412,-106.687027,YES,YES
452,St. Joseph's Hospital,13-07-05 12:49,"Box 5000, 1176 Nicholson Road, Estevan, SK, S4A 2V6",ID: 36 Telehealth: Yes Rescode: 528 Telephone: 637-2400 Fax: 634-8785,"Sun Country, Hospital, District, Telehealth, ",49.151291,-103.0118,YES,YES
453,St. Joseph's Hospital,14-11-29 12:49,"Bag 500, Ile a la Crosse, SK, S0M 1C0",ID: 56 Telehealth: Yes Rescode: 80374 Telephone: 833-2016 Fax: 833-2556,"Keewatin Yattht̩, Hospital, Northern, Telehealth, ",55.450565,-107.90363,NO,YES
454,St. Joseph's Hospital / Foyer d' Youville,13-08-17 12:49,"Mailbag 50, 216 Bettez Street, Gravelbourg, SK, S0H 1X0",ID: 46/5111 Telehealth: Yes Rescode: 10430 Telephone: 648-3185 Fax: 648-3440,"Five Hills, Hospital w/ Special Care, Community, Telehealth, ",49.87563,-106.56215,YES,YES
455,St. Joseph's Integrated Care Centre,14-02-26 12:49,"Box 280, 505 Westmoor Street, Lestock, SK, S0A 2G0",ID: 79 Telehealth:  Rescode: 24753 Telephone: 274-2215 Fax: 274-2045,"Regina, Hospital w/ Special Care, Community, ",51.312298,-103.982016,YES,YES
456,St. Louis Personal Care Home,14-12-07 12:49,"457 River Road, St. Louis, SK, S0J 2C0",ID: 5622 Telehealth:  Rescode: 43151 Telephone: 422-8223 Fax: ,"Prince Albert, Personal Care Home, ",52.920633,-105.810627,NO,YES
457,St. Paul Lutheran Home,13-12-17 12:49,"Box 1390, Heritage Drive, Melville, SK, S0A 2P0",ID: 38117 Telehealth:  Rescode: 21421 Telephone: 728-4591 Fax: 728-5471,"Sunrise, Special Care Home, ",50.930556,-102.807778,YES,YES
458,St. Paul's Hospital,14-06-09 12:49,"1702 20th Street W., Saskatoon, SK, S7M 0Z9",ID: 141 Telehealth: Yes Rescode: 34424 Telephone: 655-5000 Fax: 655-5555,"Saskatoon, Hospital, Provincial, Telehealth, ",52.126276,-106.696167,YES,YES
459,St. Peter's Hospital,13-12-19 12:49,"Box 1810, 200 Heritage Drive, Melville, SK, S0A 2P0",ID: 92 Telehealth: Yes Rescode: 21421 Telephone: 728-5407 Fax: 728-4870,"Sunrise, Hospital, District, Telehealth, ",50.930556,-102.807778,YES,YES
460,St. Walburg Health Complex,14-12-04 12:49,"Box 339, St. Walburg, SK, S0M 2T0",ID: 138/25137 Telehealth:  Rescode: 50130 Telephone: 248-6711 Fax: 248-3413,"Prairie North, Health Centre w/ Special Care, 24/7 ER Health Centre, ",53.633517,-109.200592,NO,YES
461,St. Walburg Personal Care Home,14-12-05 12:49,"408 - 3rd Avenue, St. Walburg, SK, S0M 2T0",ID: 7145 Telehealth:  Rescode: 50130 Telephone: 248-3995 Fax: ,"Prairie North, Personal Care Home, ",53.632935,-109.200018,NO,YES
462,Strasbourg and District Health Centre,14-01-15 12:49,"Box 217, 303 Edward Street, Strasbourg, SK, S0G 4V0",ID: 670 Telehealth:  Rescode: 22030 Telephone: 725-3220 Fax: 725-4060,"Saskatoon, Health Centre, ",51.06919,-104.958705,YES,YES
463,Stuart Manor,14-01-20 12:49,"2909 Pasqua Street, Regina, SK, S4S 2H4",ID: 744 Telehealth:  Rescode: 15923 Telephone: 586-2167 Fax: ,"Regina, Personal Care Home, ",50.432403,-104.64088,YES,YES
464,Student Health Centre,14-06-10 12:49,"University of Saskatchewan, 91 Campus Drive, Saskatoon, SK, S7N 5E8",ID: 17 Telehealth:  Rescode: 34424 Telephone: 966-5773 Fax: ,"Saskatoon, Primary Health Centre, ",52.129968,-106.635804,YES,YES
465,Sunnet Care Home,14-01-21 12:49,"177 McIntyre Street North, Regina, SK, S4R 3B6",ID: 6696 Telehealth:  Rescode: 15923 Telephone: 949-6787 Fax: ,"Regina, Personal Care Home, ",50.478551,-104.6166,YES,YES
466,Sunnyside Nursing Home,14-06-11 12:49,"2200 St. Henry Avenue, Saskatoon, SK, S7M 0P5",ID: 45296 Telehealth:  Rescode: 34424 Telephone: 653-1267 Fax: 653-7223,"Saskatoon, Special Care Home, ",52.10287,-106.681774,YES,YES
467,Sunrise Country Haven,13-10-16 12:49,"NW3-18-15W2RM S.QuAppe157, McLean, SK, S0G 3E0",ID: 6912 Telehealth:  Rescode: 15750 Telephone: 699-2548 Fax: ,"Regina, Personal Care Home, ",50.516287,-104.06719,YES,YES
468,Sunshine Family Care Home,14-04-08 12:49,"404 - 4th Avenue East, Biggar, SK, S0K 0M0",ID: 930 Telehealth:  Rescode: 34730 Telephone: 948-3644 Fax: ,"Heartland, Personal Care Home, ",52.055021,-107.977674,YES,YES
469,Sunshine Haven Care Home&quot;&quot;,14-06-12 12:49,"3319 Fairlight Drive, Saskatoon, SK, ",ID: 7447 Telehealth:  Rescode: 34424 Telephone: 655-4651 Fax: ,"Saskatoon, Personal Care Home, ",52.127715,-106.723321,YES,YES
470,Swift Current Care Centre,13-09-08 12:49,"700 Aberdeen Street E., Swift Current, SK, S9H 3E3",ID: 3133 Telehealth:  Rescode: 13725 Telephone: 773-9371 Fax: 773-1353,"Cypress, Special Care Home, ",50.272165,-107.790177,YES,YES
471,T.L.C. Personal Care Home,14-09-29 12:49,"308 - 3rd Avenue East, Shellbrook, SK, S0J 2E0",ID: 5908 Telehealth:  Rescode: 49330 Telephone: 747-3123 Fax: ,"Prince Albert, Personal Care Home, ",53.221268,-106.385763,YES,YES
472,The Border-Line Housing Company,13-07-07 12:49,"Box 250, 415 Spencer St., Carnduff, SK, S0C 0S0",ID: 10115 Telehealth:  Rescode: 230 Telephone: 482-3424 Fax: 482-5322,"Sun Country, Special Care Home, ",49.177462,-101.793497,YES,YES
473,The Eastern Saskatchewan Pioneer Lodge,13-09-03 12:49,"Bag Service #3, 506 Windover Avenue, Moosomin, SK, S0G 3N0",ID: 12111 Telehealth: Yes Rescode: 12131 Telephone: 435-2326 Fax: 435-3335,"Regina, Special Care Home, Telehealth, ",50.145532,-101.672409,YES,YES
474,The Eastern Saskatchewan Pioneer Lodge (Nursing Home),13-09-04 12:49,"Bag Service #3, 405 Windover Avenue, Moosomin, SK, S0G 3N0",ID:  Telehealth:  Rescode: 12131 Telephone: 435-2100 Fax: 435-4295,"Regina, Special Care Home, ",50.146105,-101.674268,YES,YES
475,The Palliser Regional Care Centre,13-09-09 12:49,"440 Central Avenue S., Swift Current, SK, S9H 3G6",ID: 3151 Telehealth:  Rescode: 13725 Telephone: 778-5160 Fax: 773-3029,"Cypress, Special Care Home, ",50.273521,-107.799582,YES,YES
476,The Salvation Army William Booth Special Care Home,14-01-22 12:49,"50 Angus Road, Regina, SK, S4R 0J5",ID: 15192 Telehealth:  Rescode: 15923 Telephone: 543-0655 Fax: 543-1292,"Regina, Special Care Home, ",50.479527,-104.620579,YES,YES
477,The Shady Rest Personal Care Home,14-10-29 12:49,"2052 - 15th Avenue East, Prince Albert, SK, S6V 7X6",ID: 6149 Telehealth:  Rescode: 46122 Telephone: 763-7630 Fax: ,"Prince Albert, Personal Care Home, ",53.194988,-105.709551,YES,YES
478,The Victorian,14-01-23 12:49,"7103 Sherwood Drive, Regina, SK, S4X 2V5",ID: 7624 Telehealth:  Rescode: 15923 Telephone: 949-2929 Fax: ,"Regina, Personal Care Home, ",50.480771,-104.68299,YES,YES
479,Theodore Health Centre,14-03-05 12:49,"Box 70, 615 Anderson Avenue, Theodore, SK, S0A 4C0",ID: 152 Telehealth:  Rescode: 27555 Telephone: 647-2115 Fax: 647-2238,"Sunrise, Health Centre w/ Special Care, ",51.427417,-102.919866,YES,YES
480,Thomson's Tender Loving Care Home,14-03-07 12:49,"304 - 1st Street West, Milden, SK, S0L 2L0",ID: 7021 Telehealth:  Rescode: 28654 Telephone: 935-2029 Fax: ,"Heartland, Personal Care Home, ",51.487661,-107.523483,YES,YES
481,Tisdale Hospital,14-09-04 12:49,"Box 1630, 2010 110th Avenue W., Tisdale, SK, S0E 1T0",ID: 153 Telehealth: Yes Rescode: 42730 Telephone: 873-2621 Fax: 873-5994,"Kelsey Trail, Hospital, District, Telehealth, ",52.847396,-104.048984,YES,YES
482,Unique Care Home,14-01-24 12:49,"317 Rose Street North, Regina, SK, S4R 2Y5",ID: 4685 Telehealth:  Rescode: 15923 Telephone: 543-6739 Fax: ,"Regina, Personal Care Home, ",50.480933,-104.607951,YES,YES
483,Unity &amp; District Health Centre,14-07-30 12:49,"Box 741, Highway 14 N., Unity, SK, S0K 4L0",ID: 156 Telehealth: Yes Rescode: 41030 Telephone: 228-2666 Fax: 228-2292,"Heartland, Hospital w/ Special Care, Community, Telehealth, ",52.443732,-109.158319,YES,YES
484,University Park Personal Care Home,14-01-26 12:49,"183 Houston Road, Regina, SK, S4V 0G5",ID: 5770 Telehealth:  Rescode: 15923 Telephone: 789-7534 Fax: ,"Regina, Personal Care Home, ",50.43343,-104.56535,YES,YES
485,Uranium City Municipal Hospital,14-11-26 12:49,"Box 360, Baska Road, Uranium City, SK, S0J 2W0",ID: 157 Telehealth: Yes Rescode: 80175 Telephone: 498-2412 Fax: 498-2577,"Athabasca, Health Centre, Hospital operating as Health Centre, Telehealth, ",59.569326,-108.610521,YES,YES
486,V.I.P. Care Home,14-01-29 12:49,"47 Jupp Place, Regina, SK, S4S 6R1",ID: 5576 Telehealth:  Rescode: 15923 Telephone: 584-3799 Fax: ,"Regina, Personal Care Home, ",50.401105,-104.635462,YES,YES
487,Vanguard,13-08-20 12:49,"Vanguard Health Centre-Division St. /Box 190, P.O. Box 190, Vanguard, SK, S0N 2V0",ID: 20a Telehealth:  Rescode: 10653 Telephone: 582-2044 Fax: ,"Cypress, Primary Health Centre, ",49.906451,-107.301724,YES,YES
488,Vanguard Health Centre,13-08-22 12:49,"Box 190, Division Street, Vanguard, SK, S0N 2V0",ID: 160 Telehealth:  Rescode: 10653 Telephone: 582-2044 Fax: 582-4833,"Cypress, Health Centre, ",49.906451,-107.301724,YES,YES
489,Victoria Hospital,14-10-31 12:49,"1200 24th Street W., Prince Albert, SK, S6V 5T4",ID: 120 Telehealth: Yes Rescode: 46122 Telephone: 765-6000 Fax: 763-2871,"Prince Albert, Hospital, Regional, Telehealth, ",53.191571,-105.772883,YES,YES
490,Villa Pascal (Societe Joseph Breton Inc.),14-07-31 12:49,"1301 113th Street, North Battleford, SK, S9A 3K1",ID: 24134 Telehealth:  Rescode: 43721 Telephone: 445-8465 Fax: 445-5117,"Prairie North, Special Care Home, ",52.776488,-108.279205,YES,YES
491,Villeneuve Care Home,14-11-01 12:49,"801 - 12th Street West, Prince Albert, SK, S6V 3C6",ID: 5681 Telehealth:  Rescode: 46122 Telephone: 764-8965 Fax: ,"Prince Albert, Personal Care Home, ",53.2018,-105.775207,YES,YES
492,W5 Eld'r Care Homes,14-11-02 12:49,"1302/1304 - 13th Street W, Prince Albert, SK, S6V 3J4",ID: 5452 Telehealth:  Rescode: 46122 Telephone: 922-7476 Fax: ,"Prince Albert, Personal Care Home, ",53.20103,-105.786481,YES,YES
493,Wadena Hospital,14-03-31 12:49,"Box 10, 533 &amp; 433 5th Street N.E., Wadena, SK, S0A 4J0",ID: 162 Telehealth:  Rescode: 33730 Telephone: 338-2515 Fax: 338-2720,"Saskatoon, Hospital, Community, ",51.946651,-103.794098,YES,YES
494,Wakaw Hospital,14-08-16 12:49,"Box 309, 301 1st Street N., Wakaw, SK, S0K 4P0",ID: 163 Telehealth:  Rescode: 40130 Telephone: 233-4611 Fax: 233-5990,"Saskatoon, Hospital, Community, ",52.648934,-105.740099,YES,YES
495,Wakaw Personal Care Home,14-08-19 12:49,"SE-10-43-25-2RMHodoo#401, Wakaw, SK, S0K 4P0",ID: 7323 Telehealth:  Rescode: 40130 Telephone: 233-4707 Fax: ,"Saskatoon, Personal Care Home, ",52.648934,-105.740099,YES,YES
496,Warman Mennonite Special Care Home,14-07-15 12:49,"405 3rd Avenue N., Warman, SK, S0K 4S0",ID: 45302 Telehealth:  Rescode: 34432 Telephone: 933-2011 Fax: 933-2782,"Saskatoon, Special Care Home, ",52.314503,-106.580523,YES,YES
497,Warman Personal Care Home,14-07-16 12:49,"205 - 6th Avenue South, Warman, SK, S0K 4S0",ID: 5371 Telehealth:  Rescode: 34432 Telephone: 931-2464 Fax: ,"Saskatoon, Personal Care Home, ",52.303022,-106.578425,YES,YES
498,Wascana Rehabilitation Centre,14-01-30 12:49,"2180 23rd Avenue, Regina, SK, S4S 0A5",ID: 501 Telehealth: Yes Rescode: 15923 Telephone: 766-5100 Fax: 766-5244,"Regina, Rehabilitation Centre, Telehealth, ",50.423503,-104.606487,YES,YES
499,Watrous Hospital,14-03-20 12:49,"Box 130, 702 4th Street E., Watrous, SK, S0K 4T0",ID: 165 Telehealth: Yes Rescode: 31230 Telephone: 946-1200 Fax: 946-2369,"Saskatoon, Hospital, Community, Telehealth, ",51.673311,-105.456261,YES,YES
500,Watson Community Health Centre/Quill Plains Centennial Lodge,14-06-13 12:49,"Box 220, 402 2nd Street N.E., Watson, SK, S0K 4V0",ID: 166/42136 Telehealth:  Rescode: 33830 Telephone: 287-3791 Fax: 287-4444,"Saskatoon, Health Centre w/ Special Care, ",52.129392,-104.527659,YES,YES
501,Wawota Memorial Health Centre/Deer View Lodge,13-08-19 12:49,"Box 60, 609 Choo Foo Crescent, Wawota, SK, S0G 5A0",ID: 167/11145 Telehealth: Yes Rescode: 9330 Telephone: 739-2244 Fax: 739-2479,"Sun Country, Health Centre w/ Special Care, Hospital operating as Health Centre, Telehealth, ",49.906046,-102.021125,YES,YES
502,Weaver Manor,14-01-31 12:49,"6307 - 1st Avenue North, Regina, SK, S4T 7A1",ID: 2763 Telehealth:  Rescode: 15923 Telephone: 543-9285 Fax: ,"Regina, Personal Care Home, ",50.473919,-104.67101,YES,YES
503,Welchman Extendivilla,14-02-01 12:49,"532/534 Halifax Street, Regina, SK, S4R 1T6",ID: 809 Telehealth:  Rescode: 15923 Telephone: 543-3259 Fax: ,"Regina, Personal Care Home, ",50.470205,-104.603466,YES,YES
504,Weldon Personal Care Home,14-09-15 12:49,"Box 282, Weldon, SK, S0J 3A0",ID: 7358 Telehealth:  Rescode: 45959 Telephone: 864-2613 Fax: ,"Prince Albert, Personal Care Home, ",53.008155,-105.14369,YES,YES
505,Weldon Personal Care Home,14-09-16 12:49,"Parcel B, Village, Weldon, SK, S0J 3A0",ID: 7471 Telehealth:  Rescode: 45959 Telephone: 887-2888 Fax: ,"Prince Albert, Personal Care Home, ",53.008155,-105.14369,YES,YES
506,Western Senior Citizens Lodge,13-12-11 12:49,"Box 69, 400 1st Street W., Leader, SK, S0N 1H0",ID: 1119 Telehealth:  Rescode: 23130 Telephone: 628-3565 Fax: 628-3733,"Cypress, Special Care Home, ",50.892784,-109.586057,YES,YES
507,Weyburn General Hospital,13-07-28 12:49,"Box 2003, 201 1st Avenue N.E., Weyburn, SK, S4H 2Z9",ID: 168 Telehealth: Yes Rescode: 6726 Telephone: 842-8400 Fax: 842-0737,"Sun Country, Hospital, District, Telehealth, ",49.662493,-103.856011,YES,YES
508,Weyburn Personal Care Home,13-07-29 12:49,"704 Elgin Street, Weyburn, SK, S4H 1V2",ID: 7420 Telehealth:  Rescode: 6726 Telephone: 842-3105 Fax: ,"Sun Country, Personal Care Home, ",49.671719,-103.867969,YES,YES
509,Weyburn Special Care Home,13-08-13 12:49,"Box 2003, 704 5th Street N.E., Weyburn, SK, S4H 2Z9",ID: 8129 Telehealth: Yes Rescode: 6726 Telephone: 842-4455 Fax: 842-1433,"Sun Country, Special Care Home, Telehealth, ",49.662493,-103.856011,YES,YES
510,Wheatbelt Centennial Lodge,14-03-13 12:49,"Box 250, 301 Centennial Dr., Rosetown, SK, S0L 2V0",ID: 19121 Telehealth:  Rescode: 28730 Telephone: 882-5210 Fax: 882-6696,"Heartland, Special Care Home, ",51.549891,-107.999922,YES,YES
511,Wheatland Lodge,14-09-14 12:49,"Box 130, Leask, SK, S0J 1M0",ID: 27151 Telehealth:  Rescode: 46452 Telephone: 466-4949 Fax: 466-2209,"Prince Albert, Special Care Home, ",53.01884,-106.736426,YES,YES
512,Whispering Pine Place,14-10-28 12:49,"Box 418, Canwood, SK, S0J 0K0",ID: 27142 Telehealth:  Rescode: 49451 Telephone: 468-2900 Fax: 468-2199,"Prince Albert, Special Care Home, ",53.359024,-106.60209,YES,YES
513,White Buffalo Youth Lodge,14-06-14 12:49,"602-20th Street West, Saskatoon, 602-20th Street West, Saskatoon, SK, S7M 0X8",ID: 18a Telehealth:  Rescode: 34424 Telephone: 655-5365 Fax: ,"Saskatoon, Primary Health Centre, ",52.126336,-106.678999,YES,YES
514,Whitewood Community Health Centre,13-09-10 12:49,"Box 669, 921 Gambetta St., Whitewood, SK, S0G 5C0",ID: 170/13150 Telehealth:  Rescode: 15330 Telephone: 735-2688 Fax: 735-2512,"Regina, Health Centre w/ Special Care, ",50.329875,-102.266628,YES,YES
515,Wiebe's Personal Care Home,14-06-16 12:49,"3447 Cassino Avenue, Saskatoon, SK, S7M 5E9",ID: 5363 Telehealth:  Rescode: 34424 Telephone: 382-8695 Fax: ,"Saskatoon, Personal Care Home, ",52.106693,-106.738609,YES,YES
516,Wildrose Homes,14-02-03 12:49,"3821 Regina Avenue, Regina, SK, S4S 0H8",ID: 5150 Telehealth:  Rescode: 15923 Telephone: 584-8421 Fax: ,"Regina, Personal Care Home, ",50.434896,-104.636899,YES,YES
517,Wilkie and District Health Centre/Poplar Courts,14-07-26 12:49,"Box 459, 304 7th Ave. E., Wilkie, SK, S0K 4W0",ID: 171/23131 Telehealth:  Rescode: 40930 Telephone: 843-2644 Fax: 843-3222,"Heartland, Health Centre w/ Special Care, ER Health Centre, ",52.409363,-108.703677,YES,YES
518,Willowbunch Health Centre,14-11-28 12:49,"Box 6, 17 3rd St. E., Willowbunch, SK, S0H 4K0",ID: 694 Telehealth:  Rescode: 4230 Telephone: 473-2310 Fax: 473-2677,"Five Hills, Health Centre, ",49.348709,-105.613214,NO,YES
519,Willowdale Lodge,13-08-29 12:49,"Box 537, 128 4th Street S., Kipling, SK, S0G 2S0",ID: 13132 Telehealth:  Rescode: 12430 Telephone: 736-2218 Fax: 736-2986,"Sun Country, Special Care Home, ",50.102289,-102.632301,YES,YES
520,Windthorst Personal Care Home,13-09-01 12:49,"NE3-13-7W2 RM Chester 125, Windthorst, SK, S0G 5G0",ID: 6947 Telehealth:  Rescode: 12557 Telephone: 224-4347 Fax: ,"Sun Country, Personal Care Home, ",50.107222,-102.836944,YES,YES
521,Wiome House,14-02-09 12:49,"564 Circlebrooke Dr, Yorkton, SK, S3N 2T4",ID: 7064 Telehealth:  Rescode: 24427 Telephone: 783-9218 Fax: ,"Sunrise, Personal Care Home, ",51.200013,-102.488795,YES,YES
522,Wolseley Memorial Hospital,13-09-22 12:49,"Box 458, 801 Ouimet St., Wolseley, SK, S0G 5H0",ID: 173 Telehealth:  Rescode: 15530 Telephone: 698-2213 Fax: 698-2988,"Regina, Hospital, Community, ",50.426767,-103.270895,YES,YES
523,Wynyard Integrated Facility,14-03-22 12:49,"Box 670, 300 10th Street E., Wynyard, SK, S0A 4T0",ID: 174 Telehealth: Yes Rescode: 30830 Telephone: 554-2586 Fax: 544-2247,"Saskatoon, Hospital w/ Special Care, Community, Telehealth, ",51.76523,-104.1792,YES,YES
524,Yorkton and District Nursing Home Corp.,14-02-11 12:49,"200 Bradbrooke Drive, Yorkton, SK, S3N 2K5",ID: 36120 Telehealth: Yes Rescode: 24427 Telephone: 786-0801 Fax: 786-0808,"Sunrise, Special Care Home, Telehealth, ",51.203759,-102.484155,YES,YES
525,Yorkton Personal Care Home,14-02-15 12:49,"77 Circlebrooke Drive, Yorkton, SK, S3N 2R9",ID: 5282 Telehealth:  Rescode: 24427 Telephone: 783-9688 Fax: ,"Sunrise, Personal Care Home, ",51.207289,-102.492787,YES,YES
