"#","INCIDENT TITLE","INCIDENT DATE","LOCATION","DESCRIPTION","CATEGORY","LATITUDE","LONGITUDE","APPROVED","VERIFIED"
395,"Extendicare Ltd.",2013-09-28 12:49:00,"1151 Coteau Street W., Moose Jaw, SK, S6H 5G5","ID: 6114 Telehealth:  Rescode: 16120 Telephone: 693-5191 Fax: 692-1770","Five Hills,Special Care Home",50.44,-105.53333333333,"YES","YES"
396,"Extendicare Elmview",2013-10-29 12:49:00,"4125 Rae Street, Regina, SK, S4S 3A5","ID: 15129 Telehealth:  Rescode: 15923 Telephone: 586-1787 Fax: 585-0255","Regina Qu'Appelle,Special Care Home",50.6,-104.61666666667,"YES","YES"
397,"Extendicare",2014-05-02 12:49:00,"2225 Preston Avenue, Saskatoon, SK, S7J 2E7","ID: 45171 Telehealth:  Rescode: 34424 Telephone: 374-2242 Fax: 373-2203","Saskatoon,Special Care Home",52.1239999999999,-106.63333333333,"YES","YES"
398,"Evergreens Personal Care Home",2013-09-24 12:49:00,"1033 Main Street North, Moose Jaw, SK, S6H 0X1","ID: 35 Telehealth:  Rescode: 16120 Telephone: 692-7410 Fax: ","Five Hills,Personal Care Home",50.43,-105.53333333333,"YES","YES"
399,"Evergreen Health Centre",2014-11-11 12:49:00,"Box 160, Leoville, SK, S0J 1N0","ID: 77 Telehealth:  Rescode: 49653 Telephone: 984-2136 Fax: 984-2046","Prince Albert Parkland,Health Centre w/ Special Care Home",53.6333333333329,-107.55,"YES","YES"
400,"Eston Health Centre/Jubilee Lodge",2014-01-25 12:49:00,"Box 667, 822 Main Street, Eston, SK, S0L 1A0","ID: 37/18128 Telehealth: Yes Rescode: 25930 Telephone: 962-3667 Fax: 962-3900","Heartland,Health Centre w/ Special Care Home,24/7 ER Health Centre Site,Telehealth",51.1499999999999,-108.75,"YES","YES"
401,"Estevan Regional Nursing Home",2013-07-04 12:49:00,"Box 5000, 1921 Wellock Road, Estevan, SK, S4A 2V6","ID: 9122 Telehealth:  Rescode: 528 Telephone: 634-2689 Fax: 634-7906","Sun Country,Special Care Home",49.13,-102.983333333329,"YES","YES"
402,"Erimus",2013-10-28 12:49:00,"3446 Wascana Street, Regina, SK, S4S 2H3","ID: 4901 Telehealth:  Rescode: 15923 Telephone: 586-2361 Fax: ","Regina Qu'Appelle,Personal Care Home",50.59,-104.61666666667,"YES","YES"
403,"Enriched Living Residence",2014-05-01 12:49:00,"54/56 Carleton Drive, Saskatoon, SK, S7H 3N6","ID: 6157 Telehealth:  Rescode: 34424 Telephone: 477-5608 Fax: ","Saskatoon,Personal Care Home",52.1229999999999,-106.63333333333,"YES","YES"
404,"Enriched Living",2014-04-30 12:49:00,"618 Acadia Drive, Saskatoon, SK, S7H 3V9","ID: 7579 Telehealth:  Rescode: 34424 Telephone: 477-5939 Fax: ","Saskatoon,Personal Care Home",52.122,-106.63333333333,"YES","YES"
405,"Emerald Private Care Home",2013-10-27 12:49:00,"5931 Hague Crescent, Regina, SK, S4X 3K6","ID: 2496 Telehealth:  Rescode: 15923 Telephone: 543-0816 Fax: ","Regina Qu'Appelle,Personal Care Home",50.58,-104.61666666667,"YES","YES"
406,"Elrose Health Centre",2014-02-02 12:49:00,"Box 100, 505 Main Street, Elrose, SK, S0L 0Z0","ID: 34/18119 Telehealth:  Rescode: 25730 Telephone: 378-2882 Fax: 378-2812","Heartland,Health Centre w/ Special Care Home",51.2,-108.03333333333,"YES","YES"
407,"Elaine's Care Home",2014-04-29 12:49:00,"319 Silverwood Road, Saskatoon, SK, S7K 5S1","ID: 4278 Telehealth:  Rescode: 34424 Telephone: 242-4940 Fax: ","Saskatoon,Personal Care Home",52.121,-106.63333333333,"YES","YES"
408,"Eden Homes",2013-08-09 12:49:00,"560 - 5th Avenue NE, Weyburn, SK, S4H 2W1","ID: 6009 Telehealth:  Rescode: 6726 Telephone: 842-7043 Fax: ","Sun Country,Personal Care Home",49.7,-103.849999999999,"YES","YES"
409,"Echo Lodge",2014-12-09 12:49:00,"Box 1790, 560 Broadway Street W., Fort Qu'Appelle, SK, S0G 1S0","ID: 39129 Telehealth:  Rescode: 18730 Telephone: 332-4300 Fax: 332-5708","Regina Qu'Appelle,Special Care Home",0,0,"NO","YES"
410,"Eatonia Personal Care Home Inc.",2014-02-06 12:49:00,"205-2nd Avenue West, Eatonia, SK, S0L 0Y0","ID: 6122 Telehealth:  Rescode: 26130 Telephone: 967-2447 Fax: ","Heartland,Personal Care Home",51.216666666667,-109.38333333333,"YES","YES"
411,"Eatonia Health Care Centre",2014-02-08 12:49:00,"Box 400, 205 2nd Avenue W., Eatonia, SK, S0L 0Y0","ID: 32 Telehealth:  Rescode: 26130 Telephone: 967-2591 Fax: 967-2373","Heartland,Health Centre",51.22,-109.38333333333,"YES","YES"
412,"Eatonia",2014-02-04 12:49:00,"Eatonia Health Care Facility, P.O. Box 400, Eatonia, SK, S0L 0Y0","ID: 5 Telehealth:  Rescode: 26130 Telephone: 967-2591 Fax: ","Heartland,Primary Health Centre",51.21,-109.38333333333,"YES","YES"
413,"Eastend Wolf Willow Health Centre",2013-07-18 12:49:00,"Box 490, 555 Redcoat Drive, Eastend, SK, S0N 0T0","ID: 31/4118 Telehealth: Yes Rescode: 4930 Telephone: 295-3534 Fax: 295-3223","Cypress,Health Centre w/ Special Care Home,ER Health Centre Site,Telehealth",49.516666666667,-108.81666666667,"YES","YES"
414,"East Hill Personal Care Home",2014-04-28 12:49:00,"1873/1875 East Hill, Saskatoon, SK, S7J 3C2","ID: 1910 Telehealth:  Rescode: 34424 Telephone: 373-8548 Fax: ","Saskatoon,Personal Care Home",52.12,-106.63333333333,"YES","YES"
415,"Eaglestone Lodge Personal Care Home",2014-03-15 12:49:00,"346 Miles Street, Kamsack, SK, S0A 1S0","ID: 5304 Telehealth:  Rescode: 27130 Telephone: 542-2620 Fax: ","Sunrise,Personal Care Home",51.5666666666669,-101.9,"YES","YES"
416,"Dumauals' Nursing Home",2013-10-26 12:49:00,"351 Forsyth Crescent, Regina, SK, S4R 5L6","ID: 6688 Telehealth:  Rescode: 15923 Telephone: 545-3098 Fax: ","Regina Qu'Appelle,Personal Care Home",50.57,-104.61666666667,"YES","YES"
417,"Duck Lake Personal Care Home",2014-08-29 12:49:00,"NE 1/4 2-46-3-W3 RM #463, Duck Lake, SK, S0K 1J0","ID: 1341 Telehealth:  Rescode: 46330 Telephone: 467-4835 Fax: ","Saskatoon,Personal Care Home",52.82,-106.233333333329,"YES","YES"
418,"Duck Lake & District Nursing Home Inc. Goodwill Manor",2014-08-28 12:49:00,"Box 370, Victoria Avenue, Duck Lake, SK, S0K 1J0","ID:  Telehealth:  Rescode: 46330 Telephone: 467-4440 Fax: 467-2220","Saskatoon,Special Care Home",52.8166666666669,-106.233333333329,"YES","YES"
419,"Dr. Cooke Extended Care Centre",2014-10-12 12:49:00,"3915 56th Avenue, Lloydminster, SK, T9Y 0Z7","ID:  Telehealth:  Rescode: 50229 Telephone: 820-5970 Fax: 875-3535","Prairie North,Special Care Home",53.286,-110,"YES","YES"
420,"Doris's Happy Home for Seniors",2013-08-07 12:49:00,"705 - 1st Avenue NW, Weyburn, SK, S4H 1P4","ID: 7072 Telehealth:  Rescode: 6726 Telephone: 848-0490 Fax: ","Sun Country,Personal Care Home",49.69,-103.849999999999,"YES","YES"
421,"Dore's Senior Citizens Home",2013-10-25 12:49:00,"4660 Pasqua Street, Regina, SK, S4S 6L4","ID: 779 Telehealth:  Rescode: 15923 Telephone: 584-9511 Fax: ","Regina Qu'Appelle,Personal Care Home",50.56,-104.61666666667,"YES","YES"
422,"Dinsmore Health Care Centre",2014-03-01 12:49:00,"Bag 219, 1st Street E., Dinsmore, SK, S0L 0T0","ID: 28 Telehealth:  Rescode: 28650 Telephone: 846-2222 Fax: 846-2225","Heartland,Health Centre w/ Special Care Home",51.333333333333,-107.43333333333,"YES","YES"
423,"Dignified Care Homes Inc.",2014-04-27 12:49:00,"214/216 Whitecap Crescent, Saskatoon, SK, S7K 2S6","ID: 4324 Telehealth:  Rescode: 34424 Telephone: 384-2273 Fax: ","Saskatoon,Personal Care Home",52.119,-106.63333333333,"YES","YES"
424,"Diane's Personal Care Home",2013-07-12 12:49:00,"#6 Avenue E, Willow Bunch, SK, S0H 4K0","ID: 6408 Telehealth:  Rescode: 4230 Telephone: 473-2821 Fax: ","Five Hills,Personal Care Home",49.383,-105.63333333333,"YES","YES"
425,"Diane & Allan Hind",2013-10-24 12:49:00,"4501 Queen Street, Regina, SK, S4S 5X3","ID: 7603 Telehealth:  Rescode: 15923 Telephone: 359-3200 Fax: ","Regina Qu'Appelle,Personal Care Home",50.55,-104.61666666667,"YES","YES"
426,"Diamond Lodge Co. Ltd.",2014-04-07 12:49:00,"Box 340, 402 2nd Ave. W., Biggar, SK, S0K 0M0","ID: 22110 Telehealth:  Rescode: 34730 Telephone: 948-3385 Fax: 948-5421","Heartland,Special Care Home",52.09,-108,"YES","YES"
427,"Delisle Community Health and Social Centre",2014-03-29 12:49:00,"Box 119, Delisle, SK, S0L 0P0","ID: 612 Telehealth:  Rescode: 34531 Telephone: 493-2810 Fax: 493-2812","Saskatoon,Health Centre",51.9166666666669,-107.13333333333,"YES","YES"
428,"Deer Valley Personal Care Home",2014-08-20 12:49:00,"72 - 28th Street, Battleford, SK, S0M 0E0","ID: 6475 Telehealth:  Rescode: 43830 Telephone: 937-7652 Fax: ","Prairie North,Personal Care Home",52.7,-108.31666666667,"YES","YES"
429,"Deep South Personal Care Corporation",2013-07-27 12:49:00,"211 Keeler Street, Pangman, SK, S0C 2C0","ID: 6033 Telehealth:  Rescode: 6953 Telephone: 442-2043 Fax: ","Sun Country,Personal Care Home",49.66,-104.66666666667,"YES","YES"
430,"Davidson + District Health Centre",2014-02-18 12:49:00,"Box 758, 900 Government Road, Davidson, SK, S0G 1A0","ID: 26 Telehealth: Yes Rescode: 25230 Telephone: 567-2801 Fax: 567-2346","Heartland,Hospital w/ Special Care Home,Community Hospital,Telehealth",51.266666666667,-105.983333333329,"YES","YES"
431,"Cypress Regional Hospital",2013-09-06 12:49:00,"499 4th Avenue N.E., Swift Current, SK, S9H 2K1","ID: 149 Telehealth: Yes Rescode: 13725 Telephone: 778-9400 Fax: 773-0189","Cypress,Hospital,Regional Hospital,Telehealth",50.28,-107.8,"YES","YES"
432,"Cypress Lodge Nursing Home",2013-08-23 12:49:00,"Box 878, Highway 21 S., Maple Creek, SK, S0N 1N0","ID: 2121 Telehealth:  Rescode: 11130 Telephone: 662-2671 Fax: 662-2501","Cypress,Special Care Home",49.9167,-109.483333333329,"YES","YES"
433,"Cutknife Health Complex",2014-12-03 12:49:00,"Box 220, Cutknife, SK, S0M 0N0","ID: 24/25155 Telehealth: Yes Rescode: 43930 Telephone: 398-4718 Fax: 398-2206","Prairie North,Health Centre w/ Special Care Home,Telehealth",0,0,"NO","YES"
434,"Cupar Health Centre",2013-12-26 12:49:00,"Box 100, Cupar, SK, S0G 0Y0","ID: 23 Telehealth:  Rescode: 21830 Telephone: 723-4300 Fax: 000-0000","Regina Qu'Appelle,Health Centre",50.95,-104.216666666669,"YES","YES"
435,"Cupar and District Nursing Home Inc.",2013-12-28 12:49:00,"Box 310, Cupar, SK, S0G 0Y0","ID: 40112 Telehealth:  Rescode: 21830 Telephone: 723-4666 Fax: 723-4248","Regina Qu'Appelle,Special Care Home",50.96,-104.216666666669,"YES","YES"
436,"Cumberland House Health Centre",2014-11-14 12:49:00,"Box 8, 2nd Avenue, Cumberland House, SK, S0E 0S0","ID: 211 Telehealth: Yes Rescode: 80570 Telephone: 888-2051 Fax: 888-2269","Kelsey Trail,Health Centre,Telehealth",53.966666666667,-102.26666666667,"YES","YES"
437,"Cudworth Health Centre/Nursing Home",2014-08-04 12:49:00,"Box 190, 607 4th Avenue, Cudworth, SK, S0K 1B0","ID: 22/30113 Telehealth:  Rescode: 40131 Telephone: 256-3423 Fax: 256-3343","Saskatoon,Health Centre w/ Special Care Home",52.5,-105.733333333329,"YES","YES"
438,"Crocus Plains Villa Ltd.",2013-08-04 12:49:00,"1135 Park Avenue, Weyburn, SK, S4H 0K6","ID: 2712 Telehealth:  Rescode: 6726 Telephone: 842-0616 Fax: ","Sun Country,Personal Care Home",49.68,-103.849999999999,"YES","YES"
439,"Cressman House",2014-09-21 12:49:00,"212 - 4th Street West, Lashburn, SK, S0M 1H0","ID: 5398 Telehealth:  Rescode: 47230 Telephone: 285-3705 Fax: ","Prairie North,Personal Care Home",53.1333333333329,-109.599999999999,"YES","YES"
440,"Crawford Care Home",2014-04-26 12:49:00,"113 Avenue Q North, Saskatoon, SK, S7L 2X4","ID: 1759 Telehealth:  Rescode: 34424 Telephone: 683-0110 Fax: ","Saskatoon,Personal Care Home",52.118,-106.63333333333,"YES","YES"
441,"Craik & District Health Centre",2014-01-13 12:49:00,"Box 208, Craik, SK, S0G 0V0","ID: 21 Telehealth: Yes Rescode: 22230 Telephone: 734-2288 Fax: 734-2248","Five Hills,Health Centre w/ Special Care Home,24/7 ER Health Centre Site,Telehealth",51.06,-105.81666666667,"YES","YES"
442,"Cozy Manor",2013-10-19 12:49:00,"538/540 Wascana Street, Regina, SK, S4R 4J2","ID: 582 Telehealth:  Rescode: 15923 Telephone: 791-8760 Fax: ","Regina Qu'Appelle,Personal Care Home",50.53,-104.61666666667,"YES","YES"
443,"Cozy Manor",2013-10-22 12:49:00,"530/532 Rose Street, Regina, SK, S4R 1Z3","ID: 590 Telehealth:  Rescode: 15923 Telephone: 791-8761 Fax: ","Regina Qu'Appelle,Personal Care Home",50.54,-104.61666666667,"YES","YES"
444,"Country Haven",2013-08-08 12:49:00,"Lots1&2 Block65 RM#78, Shaunavon, SK, S0N 2M0","ID: 1384 Telehealth:  Rescode: 7830 Telephone: 297-3126 Fax: ","Cypress,Personal Care Home",49.69,-108.41666666667,"YES","YES"
445,"Coteau Place",2013-07-21 12:49:00,"301 Coteau Street, Arcola, SK, S0C 0G0","ID: 5428 Telehealth:  Rescode: 6430 Telephone: 455-2755 Fax: ","Sun Country,Personal Care Home",49.633,-102.483333333329,"YES","YES"
446,"Coronach Health Centre",2013-07-03 12:49:00,"Box 150, 240 Souris Avenue E., Coronach, SK, S0H 0Z0","ID: 20 Telehealth: Yes Rescode: 1130 Telephone: 267-2022 Fax: 267-2324","Sun Country,Health Centre w/ Special Care Home,24/7 ER Health Centre Site,Telehealth",49.116666666667,-105.51666666667,"YES","YES"
447,"Comfort Living",2013-10-18 12:49:00,"15/17 Bannister Bay, Regina, SK, S4R 8A8","ID: 5592 Telehealth:  Rescode: 15923 Telephone: 949-4086 Fax: ","Regina Qu'Appelle,Personal Care Home",50.52,-104.61666666667,"YES","YES"
448,"Colleen Livingstone",2014-04-25 12:49:00,"434 Avenue L. North, Saskatoon, SK, S7J 2G3","ID: 7594 Telehealth:  Rescode: 34424 Telephone: 374-4458 Fax: ","Saskatoon,Personal Care Home",52.117,-106.63333333333,"YES","YES"
449,"Cockle's Care Home",2014-09-30 12:49:00,"SW36-46-28W2 RMofPA #461, Prince Albert, SK, S6V 5P9","ID: 5533 Telehealth:  Rescode: 46122 Telephone: 922-7256 Fax: ","Prince Albert Parkland,Personal Care Home",53.22,-105.76666666667,"YES","YES"
450,"Clair Personal Care Home",2014-12-11 12:49:00,"SW27-35-15W2RMLakeview337, Clair, SK, S0A 0N0","ID: 7153 Telehealth:  Rescode: 33710 Telephone: 383-2225 Fax: ","Saskatoon,Personal Care Home",0,0,"NO","YES"
451,"Claddagh Manor",2013-10-15 12:49:00,"5161 Sherwood Drive, Regina, SK, S4R 4C1","ID: 6904 Telehealth:  Rescode: 15923 Telephone: 546-3626 Fax: ","Regina Qu'Appelle,Personal Care Home",50.51,-104.61666666667,"YES","YES"
452,"Circle Drive Special Care Home Inc.",2014-04-24 12:49:00,"Box 60020, 3055 Preston Avenue S., Saskatoon, SK, S7T 1C3","ID: 45311 Telehealth:  Rescode: 34424 Telephone: 955-4800 Fax: 955-2376","Saskatoon,Special Care Home",52.116,-106.63333333333,"YES","YES"
453,"Circle C J Acres",2014-04-23 12:49:00,"LSD1&2 SE19-35-4W3 RM 344, Saskatoon, SK, S7K 3J8","ID: 6092 Telehealth:  Rescode: 34424 Telephone: 374-3322 Fax: ","Saskatoon,Personal Care Home",52.115,-106.63333333333,"YES","YES"
454,"Chez Nous",2013-09-21 12:49:00,"1101 Grafton Avenue, Moose Jaw, SK, S6H 3S4","ID: 4405 Telehealth:  Rescode: 16120 Telephone: 693-4371 Fax: ","Five Hills,Personal Care Home",50.42,-105.53333333333,"YES","YES"
455,"Cheryl's Personal Care Home",2013-10-13 12:49:00,"17/19 Walden Crescent, Regina, SK, S4N 1L1","ID: 6653 Telehealth:  Rescode: 15923 Telephone: 789-6408 Fax: ","Regina Qu'Appelle,Personal Care Home",50.5,-104.61666666667,"YES","YES"
456,"Chateau St. Michael's",2013-09-16 12:49:00,"525 7th Avenue SE, Moose Jaw, SK, ","ID: 6831 Telehealth:  Rescode: 16120 Telephone: 693-2323 Fax: ","Five Hills,Personal Care Home",50.41,-105.53333333333,"YES","YES"
457,"Chateau Providence Inc.",2014-11-30 12:49:00,"Box 340, 501 1st Avenue, St. Brieux, SK, S0K 3V0","ID: 32155 Telehealth:  Rescode: 39955 Telephone: 275-2227 Fax: 275-2027","Kelsey Trail,Special Care Home",0,0,"NO","YES"
458,"Central Parkland Lodge",2014-03-25 12:49:00,"Box 459, 36 Downing Drive E., Lanigan, SK, S0K 2M0","ID: 43111 Telehealth:  Rescode: 31030 Telephone: 365-1400 Fax: 000-0000","Saskatoon,Special Care Home",51.85,-105.03333333333,"YES","YES"
459,"Central Haven Special Care Home Inc.",2014-04-22 12:49:00,"1020 Avenue I N., Saskatoon, SK, S7L 2H7","ID: 45135 Telehealth:  Rescode: 34424 Telephone: 665-6180 Fax: 665-5540","Saskatoon,Special Care Home",52.114,-106.63333333333,"YES","YES"
460,"Central Butte Regency Hospital",2013-11-25 12:49:00,"Box 40, 601 Canada Street, Central Butte, SK, S0H 0T0","ID: 18/6150 Telehealth: Yes Rescode: 19430 Telephone: 796-2190 Fax: 796-4610","Five Hills,Hospital w/ Special Care Home,Community Hospital,Telehealth",50.7999999999999,-106.51666666667,"YES","YES"
461,"Centennial Special Care Home",2013-11-06 12:49:00,"Box 310, 300 James Street, Esterhazy, SK, S0A 0X0","ID: 37114 Telehealth:  Rescode: 18330 Telephone: 745-6444 Fax: 745-2741","Sunrise,Special Care Home",50.6499999999999,-102.08333333333,"YES","YES"
462,"Cedar Garden Personal Care Home II",2014-04-21 12:49:00,"102 Fairbrother Crescent, Saskatoon, SK, S7S 1G5","ID: 6866 Telehealth:  Rescode: 34424 Telephone: 249-0999 Fax: ","Saskatoon,Personal Care Home",52.113,-106.63333333333,"YES","YES"
463,"Casa-Del-Sol",2013-09-14 12:49:00,"971 Hastings Street West, Moose Jaw, SK, S6H 5R5","ID: 4502 Telehealth:  Rescode: 16120 Telephone: 693-8635 Fax: ","Five Hills,Personal Care Home",50.4,-105.53333333333,"YES","YES"
464,"Carter's Care Home",2014-08-07 12:49:00,"10106 Ross Crescent, North Battleford, SK, S9A 3R6","ID: 7390 Telehealth:  Rescode: 43721 Telephone: 445-5032 Fax: ","Prairie North,Personal Care Home",52.58,-108.28333333333,"YES","YES"
465,"Carrot River*",2014-10-08 12:49:00,"Northern Lights Medical Center, P.O Box 640, Carrot River, SK, S0E 0L0","ID: 1a Telehealth: Yes Rescode: 48630 Telephone: 768-3115 Fax: ","Kelsey Trail,Primary Health Centre,Telehealth",53.283,-103.58333333333,"YES","YES"
466,"Carrot River Health Centre",2014-10-09 12:49:00,"Box 10, 4151 1st Avenue W., Carrot River, SK, S0E 0L0","ID: 17 Telehealth:  Rescode: 48630 Telephone: 768-2722 Fax: 768-2734","Kelsey Trail,Health Centre w/ Special Care Home",53.2833333333329,-103.58333333333,"YES","YES"
467,"Carmen T. Renderos",2014-04-20 12:49:00,"201 Vancouver Avenue N., Saskatoon, SK, S7L 3P5","ID: 7597 Telehealth:  Rescode: 34424 Telephone: 955-8381 Fax: ","Saskatoon,Personal Care Home",52.112,-106.63333333333,"YES","YES"
468,"Caring Arms",2013-10-11 12:49:00,"222 Litzenberger Cres, Regina, SK, S4R 7A3","ID: 7048 Telehealth:  Rescode: 15923 Telephone: 949-0777 Fax: ","Regina Qu'Appelle,Personal Care Home",50.49,-104.61666666667,"YES","YES"
469,"Capilano Court",2013-09-13 12:49:00,"1236 - 3rd Avenue N.W., Moose Jaw, SK, S6H 3V3","ID: 108 Telehealth:  Rescode: 16120 Telephone: 693-4518 Fax: ","Five Hills,Personal Care Home",50.39,-105.53333333333,"YES","YES"
470,"Canora Hospital",2014-03-17 12:49:00,"Box 749, 1219 Main Street, Canora, SK, S0A 0L0","ID: 16 Telehealth:  Rescode: 27430 Telephone: 563-5621 Fax: 563-5571","Sunrise,Hospital,Community Hospital",51.6333333333329,-102.43333333333,"YES","YES"
471,"Canora Gateway Lodge",2014-03-16 12:49:00,"Box 1387, 212 Centre Ave E., Canora, SK, S0A 0L0","ID: 35118 Telehealth:  Rescode: 27430 Telephone: 563-5685 Fax: 563-5711","Sunrise,Special Care Home",51.63,-102.43333333333,"YES","YES"
472,"Campbell Care Home Ltd.",2013-10-09 12:49:00,"5800 - 4th Avenue, Regina, SK, S4T 0K3","ID: 3751 Telehealth:  Rescode: 15923 Telephone: 543-9525 Fax: ","Regina Qu'Appelle,Personal Care Home",50.48,-104.61666666667,"YES","YES"
473,"Burns Road Seniors Care Home",2013-10-07 12:49:00,"3543 Burns Road, Regina, SK, S4V 2G4","ID: 5185 Telehealth:  Rescode: 15923 Telephone: 789-8725 Fax: ","Regina Qu'Appelle,Personal Care Home",50.47,-104.61666666667,"YES","YES"
474,"Buffalo Narrows Health Centre",2014-11-24 12:49:00,"Box 40, Buffalo Narrows, SK, S0M 0J0","ID: 210 Telehealth: Yes Rescode: 80270 Telephone: 235-5800 Fax: 235-4500","Keewatin Yatthé,Health Centre,Telehealth",55.85,-108.483333333329,"YES","YES"
475,"Buchanan's Private Care Home",2014-08-08 12:49:00,"SW7-42-8W2RM Porcupine395, Porcupine Plain, SK, S0E 1H0","ID: 5088 Telehealth:  Rescode: 39530 Telephone: 278-2444 Fax: ","Kelsey Trail,Personal Care Home",52.6,-103.25,"YES","YES"
476,"Bryl Modine",2014-08-22 12:49:00,"Box 189, Hafford, SK, S0J 1A0","ID: 7544 Telehealth:  Rescode: 43530 Telephone: 549-4570 Fax: ","Prince Albert Parkland,Personal Care Home",52.72,-107.349999999999,"YES","YES"
477,"Broadway Care Home Inc.",2013-10-04 12:49:00,"138 Broadway Avenue East, Regina, SK, S4N 0Z5","ID: 2569 Telehealth:  Rescode: 15923 Telephone: 347-3132 Fax: ","Regina Qu'Appelle,Personal Care Home",50.46,-104.61666666667,"YES","YES"
478,"Broadview Hospital",2013-09-11 12:49:00,"Box 100, 901 Nina St., Broadview, SK, S0G 0K0","ID: 13 Telehealth:  Rescode: 15430 Telephone: 696-2441 Fax: 696-2611","Regina Qu'Appelle,Hospital,Community Hospital",50.36,-102.58333333333,"YES","YES"
479,"Broadview and District Centennial Lodge Inc.",2013-09-12 12:49:00,"Box 670, 310 Calgary St., Broadview, SK, S0G 0K0","ID: 13114 Telehealth:  Rescode: 15430 Telephone: 696-2459 Fax: 696-2577","Regina Qu'Appelle,Special Care Home",50.37,-102.58333333333,"YES","YES"
480,"Bow Valley Villa Corporation",2013-07-11 12:49:00,"319 Wylie Avenue, Oxbow, SK, S0C 2B0","ID: 3913 Telehealth:  Rescode: 330 Telephone: 483-2744 Fax: ","Sun Country,Personal Care Home",49.233333333333,-102.16666666667,"YES","YES"
481,"Border Health Centre",2013-07-09 12:49:00,"Box 60, 301 1st Street W., Climax, SK, S0N 0N0","ID: 19 Telehealth:  Rescode: 1852 Telephone: 293-2222 Fax: 293-2860","Cypress,Health Centre,ER Health Centre Site",49.2,-108.38333333333,"YES","YES"
482,"Borden Community Health Centre",2014-07-25 12:49:00,"Box 90, Borden, SK, S0K 0N0","ID: 12 Telehealth:  Rescode: 40550 Telephone: 997-2110 Fax: 997-2114","Saskatoon,Health Centre",52.41,-107.233333333329,"YES","YES"
483,"Borden Care Home Inc.",2014-07-23 12:49:00,"301 - 2nd Avenue, Box 155, Borden, SK, S0K 0N0","ID: 7591 Telehealth:  Rescode: 40550 Telephone: 997-2266 Fax: ","Saskatoon,Personal Care Home",52.4,-107.233333333329,"YES","YES"
484,"Borden",2014-07-22 12:49:00,"Borden Community Health Centre, 308 Shepard Street, Borden, SK, S0K 0N0","ID: 4 Telehealth:  Rescode: 40550 Telephone: 655-5365 Fax: ","Saskatoon,Primary Health Centre",52.3999999999999,-107.233333333329,"YES","YES"
485,"Blanche's Care Home",2014-04-19 12:49:00,"1023 Konihowski Road, Saskatoon, SK, S7S 1A6","ID: 7110 Telehealth:  Rescode: 34424 Telephone: 651-0231 Fax: ","Saskatoon,Personal Care Home",52.111,-106.63333333333,"YES","YES"
486,"Blaine Lake *",2014-09-02 12:49:00,"Blaine Lake Medical Clinic, P.O. Box 216, Blaine Lake, SK, S0J-0J0","ID: 9b Telehealth:  Rescode: 43430 Telephone: 883-3300 Fax: ","Prince Albert Parkland,Primary Health Centre",52.84,-106.9,"YES","YES"
487,"Bjorkdale Personal Care Home",2014-08-21 12:49:00,"Lot 2 & 3, Blk 6, Bjorkdale, SK, S0E 0E0","ID: 1511 Telehealth:  Rescode: 42651 Telephone: 886-2072 Fax: ","Kelsey Trail,Personal Care Home",52.71,-103.65,"YES","YES"
488,"Birch Hills Personal Care Home",2014-09-13 12:49:00,"SW16-46A-25W2 RM #460, Birch Hills, SK, S0J 0G0","ID: 6726 Telehealth:  Rescode: 46030 Telephone: 749-2208 Fax: ","Prince Albert Parkland,Personal Care Home",52.99,-105.41666666667,"YES","YES"
489,"Birch Hills Health Facility/Birchview Nursing Home",2014-09-12 12:49:00,"Box 578, 7 Wilson Street, Birch Hills, SK, S0J 0G0","ID: 11/28118 Telehealth:  Rescode: 46030 Telephone: 749-3331 Fax: 749-2440","Prince Albert Parkland,Health Centre w/ Special Care Home",52.983333333333,-105.41666666667,"YES","YES"
490,"Billett Powell Enterprises",2014-04-18 12:49:00,"270 Meilicke Road, Saskatoon, SK, S7L 6R1","ID: 2054 Telehealth:  Rescode: 34424 Telephone: 934-6198 Fax: ","Saskatoon,Personal Care Home",52.11,-106.63333333333,"YES","YES"
491,"Biggar Retirement Villa",2014-04-06 12:49:00,"106 - 7th Avenue West, Biggar, SK, S0K 0M0","ID: 6572 Telehealth:  Rescode: 34730 Telephone: 948-3838 Fax: ","Heartland,Personal Care Home",52.08,-108,"YES","YES"
492,"Biggar Hospital",2014-04-05 12:49:00,"Box 130, 501 1st Ave. W., Biggar, SK, S0K 0M0","ID: 9 Telehealth: Yes Rescode: 34730 Telephone: 948-3323 Fax: 948-2011","Heartland,Hospital,Community Hospital,Telehealth",52.07,-108,"YES","YES"
493,"Big River Personal Care Home",2014-11-13 12:49:00,"Pt NW36-56-8W3 RM#555, Big River, SK, S0J 0E0","ID: 6807 Telehealth:  Rescode: 55530 Telephone: 469-4456 Fax: ","Prince Albert Parkland,Personal Care Home",53.84,-107.01666666667,"YES","YES"
494,"Big River Health Centre",2014-11-12 12:49:00,"Box 100, Big River, SK, S0J 0E0","ID: 10 Telehealth: Yes Rescode: 55530 Telephone: 469-2220 Fax: 469-2237","Prince Albert Parkland,Hospital w/ Special Care Home,Community Hospital,Telehealth",53.833333333333,-107.01666666667,"YES","YES"
