"#","INCIDENT TITLE","INCIDENT DATE","LOCATION","DESCRIPTION","CATEGORY","LATITUDE","LONGITUDE","APPROVED","VERIFIED"
416,"Duck Lake & District Nursing Home Inc. Goodwill Manor",2013-01-13 12:49:00,"Box 370, Victoria Avenue, Duck Lake, SK, S0K 1J0","ID:  Rescode: 46330 Telephone: 467-4440 Fax: 467-2220","Saskatoon,Special Care Home,",52.8166666666669,-106.233333333329,"YES","YES"
417,"Dr. Cooke Extended Care Centre",2013-09-08 12:49:00,"3915 56th Avenue, Lloydminster, SK, T9Y 0Z7","ID:  Rescode: 50229 Telephone: 820-5970 Fax: 875-3535","Prairie North,Special Care Home,",53.2833333333329,-110,"YES","YES"
418,"Doris's Happy Home for Seniors",2012-05-20 12:49:00,"705 - 1st Avenue NW, Weyburn, SK, S4H 1P4","ID: 7072 Rescode: 6726 Telephone: 848-0490 Fax: ","Sun Country,Personal Care Home,",49.6666666666669,-103.849999999999,"YES","YES"
419,"Dore's Senior Citizens Home",2012-09-18 12:49:00,"4660 Pasqua Street, Regina, SK, S4S 6L4","ID: 779 Rescode: 15923 Telephone: 584-9511 Fax: ","Regina Qu'Appelle,Personal Care Home,",50.45,-104.61666666667,"YES","YES"
420,"Dinsmore Health Care Centre",2013-05-11 12:49:00,"Bag 219, 1st Street E., Dinsmore, SK, S0L 0T0","ID: 28 Rescode: 28650 Telephone: 846-2222 Fax: 846-2225","Heartland,Health Centre w/ Special Care Home,",51.333333333333,-107.43333333333,"YES","YES"
421,"Dignified Care Homes Inc.",2013-03-02 12:49:00,"214/216 Whitecap Crescent, Saskatoon, SK, S7K 2S6","ID: 4324 Rescode: 34424 Telephone: 384-2273 Fax: ","Saskatoon,Personal Care Home,",52.116666666667,-106.63333333333,"YES","YES"
422,"Diane's Personal Care Home",2012-06-23 12:49:00,"#6 Avenue E, Willow Bunch, SK, S0H 4K0","ID: 6408 Rescode: 4230 Telephone: 473-2821 Fax: ","Five Hills,Personal Care Home,",49.3833333333329,-105.63333333333,"YES","YES"
423,"Diane & Allan Hind",2012-09-17 12:49:00,"4501 Queen Street, Regina, SK, S4S 5X3","ID: 7603 Rescode: 15923 Telephone: 359-3200 Fax: ","Regina Qu'Appelle,Personal Care Home,",50.45,-104.61666666667,"YES","YES"
424,"Diamond Lodge Co. Ltd.",2013-05-18 12:49:00,"Box 340, 402 2nd Ave. W., Biggar, SK, S0K 0M0","ID: 22110 Rescode: 34730 Telephone: 948-3385 Fax: 948-5421","Heartland,Special Care Home,",52.0666666666669,-108,"YES","YES"
425,"Delisle Community Health and Social Centre",2013-01-04 12:49:00,"Box 119, Delisle, SK, S0L 0P0","ID: 612 Rescode: 34531 Telephone: 493-2810 Fax: 493-2812","Saskatoon,Health Centre,",51.9166666666669,-107.13333333333,"YES","YES"
426,"Deer Valley Personal Care Home",2013-09-14 12:49:00,"72 - 28th Street, Battleford, SK, S0M 0E0","ID: 6475 Rescode: 43830 Telephone: 937-7652 Fax: ","Prairie North,Personal Care Home,",52.733333333333,-108.31666666667,"YES","YES"
427,"Deep South Personal Care Corporation",2012-05-18 12:49:00,"211 Keeler Street, Pangman, SK, S0C 2C0","ID: 6033 Rescode: 6953 Telephone: 442-2043 Fax: ","Sun Country,Personal Care Home,",49.6499999999999,-104.66666666667,"YES","YES"
428,"Davidson + District Health Centre",2013-05-04 12:49:00,"Box 758, 900 Government Road, Davidson, SK, S0G 1A0","ID: 26 Rescode: 25230 Telephone: 567-2801 Fax: 567-2346","Heartland,Hospital w/ Special Care Home,Community Hospital",51.266666666667,-105.983333333329,"YES","YES"
429,"Cypress Regional Hospital",2012-06-27 12:49:00,"499 4th Avenue N.E., Swift Current, SK, S9H 2K1","ID: 149 Rescode: 13725 Telephone: 778-9400 Fax: 773-0189","Cypress,Hospital,Regional Hospital",50.2833333333329,-107.8,"YES","YES"
430,"Cypress Lodge Nursing Home",2012-07-09 12:49:00,"Box 878, Highway 21 S., Maple Creek, SK, S0N 1N0","ID: 2121 Rescode: 11130 Telephone: 662-2671 Fax: 662-2501","Cypress,Special Care Home,",49.9166666666669,-109.483333333329,"YES","YES"
431,"Cutknife Health Complex",2013-09-02 12:49:00,"Box 220, Cutknife, SK, S0M 0N0","ID: 24/25155 Rescode: 43930 Telephone: 398-4718 Fax: 398-2206","Prairie North,Health Centre w/ Special Care Home,",,,"YES","YES"
432,"Cupar Health Centre",2012-08-01 12:49:00,"Box 100, Cupar, SK, S0G 0Y0","ID: 23 Rescode: 21830 Telephone: 723-4300 Fax: 000-0000","Regina Qu'Appelle,Health Centre,",50.95,-104.216666666669,"YES","YES"
433,"Cupar and District Nursing Home Inc.",2012-08-11 12:49:00,"Box 310, Cupar, SK, S0G 0Y0","ID: 40112 Rescode: 21830 Telephone: 723-4666 Fax: 723-4248","Regina Qu'Appelle,Special Care Home,",50.95,-104.216666666669,"YES","YES"
434,"Cumberland House Health Centre",2013-06-09 12:49:00,"Box 8, 2nd Avenue, Cumberland House, SK, S0E 0S0","ID: 211 Rescode: 80570 Telephone: 888-2051 Fax: 888-2269","Kelsey Trail,Health Centre,",53.966666666667,-102.26666666667,"YES","YES"
435,"Cudworth Health Centre/Nursing Home",2013-01-09 12:49:00,"Box 190, 607 4th Avenue, Cudworth, SK, S0K 1B0","ID: 22/30113 Rescode: 40131 Telephone: 256-3423 Fax: 256-3343","Saskatoon,Health Centre w/ Special Care Home,",52.5,-105.733333333329,"YES","YES"
436,"Crocus Plains Villa Ltd.",2012-05-19 12:49:00,"1135 Park Avenue, Weyburn, SK, S4H 0K6","ID: 2712 Rescode: 6726 Telephone: 842-0616 Fax: ","Sun Country,Personal Care Home,",49.6666666666669,-103.849999999999,"YES","YES"
437,"Cressman House",2013-09-16 12:49:00,"212 - 4th Street West, Lashburn, SK, S0M 1H0","ID: 5398 Rescode: 47230 Telephone: 285-3705 Fax: ","Prairie North,Personal Care Home,",53.1333333333329,-109.599999999999,"YES","YES"
438,"Crawford Care Home",2013-03-01 12:49:00,"113 Avenue Q North, Saskatoon, SK, S7L 2X4","ID: 1759 Rescode: 34424 Telephone: 683-0110 Fax: ","Saskatoon,Personal Care Home,",52.116666666667,-106.63333333333,"YES","YES"
439,"Craik & District Health Centre",2012-06-02 12:49:00,"Box 208, Craik, SK, S0G 0V0","ID: 21 Rescode: 22230 Telephone: 734-2288 Fax: 734-2248","Five Hills,Health Centre w/ Special Care Home,24/7 ER Health Centre Site",51.0499999999999,-105.81666666667,"YES","YES"
440,"Cozy Manor",2012-09-15 12:49:00,"538/540 Wascana Street, Regina, SK, S4R 4J2","ID: 582 Rescode: 15923 Telephone: 791-8760 Fax: ","Regina Qu'Appelle,Personal Care Home,",50.45,-104.61666666667,"YES","YES"
441,"Cozy Manor",2012-09-16 12:49:00,"530/532 Rose Street, Regina, SK, S4R 1Z3","ID: 590 Rescode: 15923 Telephone: 791-8761 Fax: ","Regina Qu'Appelle,Personal Care Home,",50.45,-104.61666666667,"YES","YES"
442,"Country Haven",2012-07-18 12:49:00,"Lots1&2 Block65 RM#78, Shaunavon, SK, S0N 2M0","ID: 1384 Rescode: 7830 Telephone: 297-3126 Fax: ","Cypress,Personal Care Home,",49.6499999999999,-108.41666666667,"YES","YES"
443,"Coteau Place",2012-05-16 12:49:00,"301 Coteau Street, Arcola, SK, S0C 0G0","ID: 5428 Rescode: 6430 Telephone: 455-2755 Fax: ","Sun Country,Personal Care Home,",49.6333333333329,-102.483333333329,"YES","YES"
444,"Coronach Health Centre",2012-05-01 12:49:00,"Box 150, 240 Souris Avenue E., Coronach, SK, S0H 0Z0","ID: 20 Rescode: 1130 Telephone: 267-2022 Fax: 267-2324","Sun Country,Health Centre w/ Special Care Home,24/7 ER Health Centre Site",49.116666666667,-105.51666666667,"YES","YES"
445,"Comfort Living",2012-09-14 12:49:00,"15/17 Bannister Bay, Regina, SK, S4R 8A8","ID: 5592 Rescode: 15923 Telephone: 949-4086 Fax: ","Regina Qu'Appelle,Personal Care Home,",50.45,-104.61666666667,"YES","YES"
446,"Colleen Livingstone",2013-02-28 12:49:00,"434 Avenue L. North, Saskatoon, SK, S7J 2G3","ID: 7594 Rescode: 34424 Telephone: 374-4458 Fax: ","Saskatoon,Personal Care Home,",52.116666666667,-106.63333333333,"YES","YES"
447,"Cockle's Care Home",2013-07-25 12:49:00,"SW36-46-28W2 RMofPA #461, Prince Albert, SK, S6V 5P9","ID: 5533 Rescode: 46122 Telephone: 922-7256 Fax: ","Prince Albert Parkland,Personal Care Home,",53.2,-105.76666666667,"YES","YES"
448,"Clair Personal Care Home",2013-02-09 12:49:00,"SW27-35-15W2RMLakeview337, Clair, SK, S0A 0N0","ID: 7153 Rescode: 33710 Telephone: 383-2225 Fax: ","Saskatoon,Personal Care Home,",,,"YES","YES"
449,"Claddagh Manor",2012-09-13 12:49:00,"5161 Sherwood Drive, Regina, SK, S4R 4C1","ID: 6904 Rescode: 15923 Telephone: 546-3626 Fax: ","Regina Qu'Appelle,Personal Care Home,",50.45,-104.61666666667,"YES","YES"
450,"Circle Drive Special Care Home Inc.",2013-01-20 12:49:00,"Box 60020, 3055 Preston Avenue S., Saskatoon, SK, S7T 1C3","ID: 45311 Rescode: 34424 Telephone: 955-4800 Fax: 955-2376","Saskatoon,Special Care Home,",52.116666666667,-106.63333333333,"YES","YES"
451,"Circle C J Acres",2013-02-27 12:49:00,"LSD1&2 SE19-35-4W3 RM 344, Saskatoon, SK, S7K 3J8","ID: 6092 Rescode: 34424 Telephone: 374-3322 Fax: ","Saskatoon,Personal Care Home,",52.116666666667,-106.63333333333,"YES","YES"
452,"Chez Nous",2012-06-16 12:49:00,"1101 Grafton Avenue, Moose Jaw, SK, S6H 3S4","ID: 4405 Rescode: 16120 Telephone: 693-4371 Fax: ","Five Hills,Personal Care Home,",50.3999999999999,-105.53333333333,"YES","YES"
453,"Cheryl's Personal Care Home",2012-09-12 12:49:00,"17/19 Walden Crescent, Regina, SK, S4N 1L1","ID: 6653 Rescode: 15923 Telephone: 789-6408 Fax: ","Regina Qu'Appelle,Personal Care Home,",50.45,-104.61666666667,"YES","YES"
454,"Chateau St. Michael's",2012-06-15 12:49:00,"525 7th Avenue SE, Moose Jaw, SK, ","ID: 6831 Rescode: 16120 Telephone: 693-2323 Fax: ","Five Hills,Personal Care Home,",50.3999999999999,-105.53333333333,"YES","YES"
455,"Chateau Providence Inc.",2013-06-18 12:49:00,"Box 340, 501 1st Avenue, St. Brieux, SK, S0K 3V0","ID: 32155 Rescode: 39955 Telephone: 275-2227 Fax: 275-2027","Kelsey Trail,Special Care Home,",,,"YES","YES"
456,"Central Parkland Lodge",2013-01-16 12:49:00,"Box 459, 36 Downing Drive E., Lanigan, SK, S0K 2M0","ID: 43111 Rescode: 31030 Telephone: 365-1400 Fax: 000-0000","Saskatoon,Special Care Home,",51.85,-105.03333333333,"YES","YES"
457,"Central Haven Special Care Home Inc.",2013-01-19 12:49:00,"1020 Avenue I N., Saskatoon, SK, S7L 2H7","ID: 45135 Rescode: 34424 Telephone: 665-6180 Fax: 665-5540","Saskatoon,Special Care Home,",52.116666666667,-106.63333333333,"YES","YES"
458,"Central Butte Regency Hospital",2012-05-27 12:49:00,"Box 40, 601 Canada Street, Central Butte, SK, S0H 0T0","ID: 18/6150 Rescode: 19430 Telephone: 796-2190 Fax: 796-4610","Five Hills,Hospital w/ Special Care Home,Community Hospital",50.7999999999999,-106.51666666667,"YES","YES"
459,"Centennial Special Care Home",2012-12-04 12:49:00,"Box 310, 300 James Street, Esterhazy, SK, S0A 0X0","ID: 37114 Rescode: 18330 Telephone: 745-6444 Fax: 745-2741","Sunrise,Special Care Home,",50.6499999999999,-102.08333333333,"YES","YES"
460,"Cedar Garden Personal Care Home II",2013-02-26 12:49:00,"102 Fairbrother Crescent, Saskatoon, SK, S7S 1G5","ID: 6866 Rescode: 34424 Telephone: 249-0999 Fax: ","Saskatoon,Personal Care Home,",52.116666666667,-106.63333333333,"YES","YES"
461,"Casa-Del-Sol",2012-06-14 12:49:00,"971 Hastings Street West, Moose Jaw, SK, S6H 5R5","ID: 4502 Rescode: 16120 Telephone: 693-8635 Fax: ","Five Hills,Personal Care Home,",50.3999999999999,-105.53333333333,"YES","YES"
462,"Carter's Care Home",2013-09-17 12:49:00,"10106 Ross Crescent, North Battleford, SK, S9A 3R6","ID: 7390 Rescode: 43721 Telephone: 445-5032 Fax: ","Prairie North,Personal Care Home,",52.7833333333329,-108.28333333333,"YES","YES"
463,"Carrot River*",2013-06-29 12:49:00,"Northern Lights Medical Center, P.O Box 640, Carrot River, SK, S0E 0L0","ID: 1a Rescode: 48630 Telephone: 768-3115 Fax: ","Kelsey Trail,Primary Health Centre,",53.2833333333329,-103.58333333333,"YES","YES"
464,"Carrot River Health Centre",2013-06-08 12:49:00,"Box 10, 4151 1st Avenue W., Carrot River, SK, S0E 0L0","ID: 17 Rescode: 48630 Telephone: 768-2722 Fax: 768-2734","Kelsey Trail,Health Centre w/ Special Care Home,",53.2833333333329,-103.58333333333,"YES","YES"
465,"Carmen T. Renderos",2013-02-25 12:49:00,"201 Vancouver Avenue N., Saskatoon, SK, S7L 3P5","ID: 7597 Rescode: 34424 Telephone: 955-8381 Fax: ","Saskatoon,Personal Care Home,",52.116666666667,-106.63333333333,"YES","YES"
466,"Caring Arms",2012-09-11 12:49:00,"222 Litzenberger Cres, Regina, SK, S4R 7A3","ID: 7048 Rescode: 15923 Telephone: 949-0777 Fax: ","Regina Qu'Appelle,Personal Care Home,",50.45,-104.61666666667,"YES","YES"
467,"Capilano Court",2012-06-13 12:49:00,"1236 - 3rd Avenue N.W., Moose Jaw, SK, S6H 3V3","ID: 108 Rescode: 16120 Telephone: 693-4518 Fax: ","Five Hills,Personal Care Home,",50.3999999999999,-105.53333333333,"YES","YES"
468,"Canora Hospital",2012-11-23 12:49:00,"Box 749, 1219 Main Street, Canora, SK, S0A 0L0","ID: 16 Rescode: 27430 Telephone: 563-5621 Fax: 563-5571","Sunrise,Hospital,Community Hospital",51.6333333333329,-102.43333333333,"YES","YES"
469,"Canora Gateway Lodge",2012-12-03 12:49:00,"Box 1387, 212 Centre Ave E., Canora, SK, S0A 0L0","ID: 35118 Rescode: 27430 Telephone: 563-5685 Fax: 563-5711","Sunrise,Special Care Home,",51.6333333333329,-102.43333333333,"YES","YES"
470,"Campbell Care Home Ltd.",2012-09-10 12:49:00,"5800 - 4th Avenue, Regina, SK, S4T 0K3","ID: 3751 Rescode: 15923 Telephone: 543-9525 Fax: ","Regina Qu'Appelle,Personal Care Home,",50.45,-104.61666666667,"YES","YES"
471,"Burns Road Seniors Care Home",2012-09-09 12:49:00,"3543 Burns Road, Regina, SK, S4V 2G4","ID: 5185 Rescode: 15923 Telephone: 789-8725 Fax: ","Regina Qu'Appelle,Personal Care Home,",50.45,-104.61666666667,"YES","YES"
472,"Buffalo Narrows Health Centre",2013-10-01 12:49:00,"Box 40, Buffalo Narrows, SK, S0M 0J0","ID: 210 Rescode: 80270 Telephone: 235-5800 Fax: 235-4500","Keewatin Yatthé,Health Centre,",55.85,-108.483333333329,"YES","YES"
473,"Buchanan's Private Care Home",2013-06-26 12:49:00,"SW7-42-8W2RM Porcupine395, Porcupine Plain, SK, S0E 1H0","ID: 5088 Rescode: 39530 Telephone: 278-2444 Fax: ","Kelsey Trail,Personal Care Home,",52.6,-103.25,"YES","YES"
474,"Bryl Modine",2013-07-22 12:49:00,"Box 189, Hafford, SK, S0J 1A0","ID: 7544 Rescode: 43530 Telephone: 549-4570 Fax: ","Prince Albert Parkland,Personal Care Home,",52.716666666667,-107.349999999999,"YES","YES"
475,"Broadway Care Home Inc.",2012-09-08 12:49:00,"138 Broadway Avenue East, Regina, SK, S4N 0Z5","ID: 2569 Rescode: 15923 Telephone: 347-3132 Fax: ","Regina Qu'Appelle,Personal Care Home,",50.45,-104.61666666667,"YES","YES"
476,"Broadview Hospital",2012-07-22 12:49:00,"Box 100, 901 Nina St., Broadview, SK, S0G 0K0","ID: 13 Rescode: 15430 Telephone: 696-2441 Fax: 696-2611","Regina Qu'Appelle,Hospital,Community Hospital",50.366666666667,-102.58333333333,"YES","YES"
477,"Broadview and District Centennial Lodge Inc.",2012-08-10 12:49:00,"Box 670, 310 Calgary St., Broadview, SK, S0G 0K0","ID: 13114 Rescode: 15430 Telephone: 696-2459 Fax: 696-2577","Regina Qu'Appelle,Special Care Home,",50.366666666667,-102.58333333333,"YES","YES"
478,"Bow Valley Villa Corporation",2012-05-17 12:49:00,"319 Wylie Avenue, Oxbow, SK, S0C 2B0","ID: 3913 Rescode: 330 Telephone: 483-2744 Fax: ","Sun Country,Personal Care Home,",49.233333333333,-102.16666666667,"YES","YES"
479,"Border Health Centre",2012-06-29 12:49:00,"Box 60, 301 1st Street W., Climax, SK, S0N 0N0","ID: 19 Rescode: 1852 Telephone: 293-2222 Fax: 293-2860","Cypress,Health Centre,ER Health Centre Site",49.2,-108.38333333333,"YES","YES"
480,"Borden Community Health Centre",2013-01-03 12:49:00,"Box 90, Borden, SK, S0K 0N0","ID: 12 Rescode: 40550 Telephone: 997-2110 Fax: 997-2114","Saskatoon,Health Centre,",52.3999999999999,-107.233333333329,"YES","YES"
481,"Borden Care Home Inc.",2013-02-08 12:49:00,"301 - 2nd Avenue, Box 155, Borden, SK, S0K 0N0","ID: 7591 Rescode: 40550 Telephone: 997-2266 Fax: ","Saskatoon,Personal Care Home,",52.3999999999999,-107.233333333329,"YES","YES"
482,"Borden",2013-04-26 12:49:00,"Borden Community Health Centre, 308 Shepard Street, Borden, SK, S0K 0N0","ID: 4 Rescode: 40550 Telephone: 655-5365 Fax: ","Saskatoon,Primary Health Centre,",52.3999999999999,-107.233333333329,"YES","YES"
483,"Blanche's Care Home",2013-02-24 12:49:00,"1023 Konihowski Road, Saskatoon, SK, S7S 1A6","ID: 7110 Rescode: 34424 Telephone: 651-0231 Fax: ","Saskatoon,Personal Care Home,",52.116666666667,-106.63333333333,"YES","YES"
484,"Blaine Lake *",2013-08-24 12:49:00,"Blaine Lake Medical Clinic, P.O. Box 216, Blaine Lake, SK, S0J-0J0","ID: 9b Rescode: 43430 Telephone: 883-3300 Fax: ","Prince Albert Parkland,Primary Health Centre,",52.833333333333,-106.9,"YES","YES"
485,"Bjorkdale Personal Care Home",2013-06-22 12:49:00,"Lot 2 & 3, Blk 6, Bjorkdale, SK, S0E 0E0","ID: 1511 Rescode: 42651 Telephone: 886-2072 Fax: ","Kelsey Trail,Personal Care Home,",52.716666666667,-103.65,"YES","YES"
486,"Birch Hills Personal Care Home",2013-07-21 12:49:00,"SW16-46A-25W2 RM #460, Birch Hills, SK, S0J 0G0","ID: 6726 Rescode: 46030 Telephone: 749-2208 Fax: ","Prince Albert Parkland,Personal Care Home,",52.983333333333,-105.41666666667,"YES","YES"
487,"Birch Hills Health Facility/Birchview Nursing Home",2013-07-10 12:49:00,"Box 578, 7 Wilson Street, Birch Hills, SK, S0J 0G0","ID: 11/28118 Rescode: 46030 Telephone: 749-3331 Fax: 749-2440","Prince Albert Parkland,Health Centre w/ Special Care Home,",52.983333333333,-105.41666666667,"YES","YES"
488,"Billett Powell Enterprises",2013-02-23 12:49:00,"270 Meilicke Road, Saskatoon, SK, S7L 6R1","ID: 2054 Rescode: 34424 Telephone: 934-6198 Fax: ","Saskatoon,Personal Care Home,",52.116666666667,-106.63333333333,"YES","YES"
489,"Biggar Retirement Villa",2013-05-23 12:49:00,"106 - 7th Avenue West, Biggar, SK, S0K 0M0","ID: 6572 Rescode: 34730 Telephone: 948-3838 Fax: ","Heartland,Personal Care Home,",52.0666666666669,-108,"YES","YES"
490,"Biggar Hospital",2013-05-02 12:49:00,"Box 130, 501 1st Ave. W., Biggar, SK, S0K 0M0","ID: 9 Rescode: 34730 Telephone: 948-3323 Fax: 948-2011","Heartland,Hospital,Community Hospital",52.0666666666669,-108,"YES","YES"
491,"Big River Personal Care Home",2013-07-20 12:49:00,"Pt NW36-56-8W3 RM#555, Big River, SK, S0J 0E0","ID: 6807 Rescode: 55530 Telephone: 469-4456 Fax: ","Prince Albert Parkland,Personal Care Home,",53.833333333333,-107.01666666667,"YES","YES"
492,"Big River Health Centre",2013-07-07 12:49:00,"Box 100, Big River, SK, S0J 0E0","ID: 10 Rescode: 55530 Telephone: 469-2220 Fax: 469-2237","Prince Albert Parkland,Hospital w/ Special Care Home,Community Hospital",53.833333333333,-107.01666666667,"YES","YES"
493,"Beverly Manor",2012-07-17 12:49:00,"784 - 4th Street East, Shaunavon, SK, S0N 2M0","ID: 3514 Rescode: 7830 Telephone: 297-3512 Fax: ","Cypress,Personal Care Home,",49.6499999999999,-108.41666666667,"YES","YES"
494,"Betty's Private Care Home",2013-02-22 12:49:00,"122 Adilman Drive, Saskatoon, SK, S7K 7S5","ID: 2089 Rescode: 34424 Telephone: 931-7859 Fax: ","Saskatoon,Personal Care Home,",52.116666666667,-106.63333333333,"YES","YES"
495,"Bethany Pioneer Village Inc.",2013-01-17 12:49:00,"Box 8, Middle Lake, SK, S0K 2X0","ID: 44132 Rescode: 40050 Telephone: 367-2033 Fax: 367-2155","Saskatoon,Special Care Home,",52.483333333333,-105.3,"YES","YES"
496,"Bergman's Private Care Home",2013-02-20 12:49:00,"331/333 LaRonge Road, Saskatoon, SK, S7K 4S1","ID: 1694 Rescode: 34424 Telephone: 934-2031 Fax: ","Saskatoon,Personal Care Home,",52.116666666667,-106.63333333333,"YES","YES"
497,"Bergman's Private Care Home",2013-02-21 12:49:00,"325/327 LaRonge Road, Saskatoon, SK, S7K 4S1","ID: 1708 Rescode: 34424 Telephone: 934-2031 Fax: ","Saskatoon,Personal Care Home,",52.116666666667,-106.63333333333,"YES","YES"
498,"Bengough Health Centre",2012-04-30 12:49:00,"Box 399, 400 2nd Street E., Bengough, SK, S0C 0K0","ID: 7/7135 Rescode: 4030 Telephone: 268-2048 Fax: 268-4339","Sun Country,Health Centre w/ Special Care Home,24/7 ER Health Centre Site",49.3999999999999,-105.13333333333,"YES","YES"
499,"Beechy Personal Care Home",2013-05-21 12:49:00,"205 Railway Avenue, Beechy, SK, S0L 0C0","ID: 5606 Rescode: 22651 Telephone: 859-4470 Fax: ","Heartland,Personal Care Home,",50.8833333333329,-107.38333333333,"YES","YES"
500,"Beechy Health Centre",2013-05-09 12:49:00,"Box 68, 1st Avenue N., Beechy, SK, S0L 0C0","ID: 6 Rescode: 22651 Telephone: 859-2118 Fax: 859-2206","Heartland,Health Centre,",50.8833333333329,-107.38333333333,"YES","YES"
501,"Beechy",2013-05-29 12:49:00,"Beechy Health Centre, P.O. Box 40, Beechy, SK, S0L 0C0","ID: 3 Rescode: 22651 Telephone: 867-9700 Fax: ","Heartland,Primary Health Centre,",50.8833333333329,-107.38333333333,"YES","YES"
502,"Beauval Health Centre",2013-09-30 12:49:00,"Box 68, Beauval, SK, S0M 0G0","ID: 215 Rescode: 80370 Telephone: 288-4800 Fax: 288-2225","Keewatin Yatthé,Health Centre,",55.1499999999999,-107.61666666667,"YES","YES"
503,"Beaulah's Care Home",2013-05-22 12:49:00,"320 - 2nd Avenue East, Biggar, SK, S0K 0M0","ID: 4073 Rescode: 34730 Telephone: 948-5648 Fax: ","Heartland,Personal Care Home,",52.0666666666669,-108,"YES","YES"
504,"Battlefords Union Hospital",2013-08-29 12:49:00,"1092 107th Street, North Battleford, SK, S9A 1Z1","ID: 107 Rescode: 43721 Telephone: 446-6600 Fax: 446-6561","Prairie North,Hospital,Regional Hospital",52.7833333333329,-108.28333333333,"YES","YES"
505,"Battlefords District Care Centre",2013-09-07 12:49:00,"Box 69, 1308 Winnipeg Street, Battleford, SK, S0M 0E0","ID: 24116 Rescode: 43830 Telephone: 446-6900 Fax: 937-2258","Prairie North,Special Care Home,",52.733333333333,-108.31666666667,"YES","YES"
506,"Battlefords",2013-09-24 12:49:00,"Battlefords Family Health Centre, 1192-101st Street, North Battleford, SK, S9A 3W2","ID: 2 Rescode: 43721 Telephone: 937-6700 Fax: ","Prairie North,Primary Health Centre,",52.7833333333329,-108.28333333333,"YES","YES"
507,"Battleford Personal Care Home",2013-09-15 12:49:00,"222 - 26th Street West, Battleford, SK, S0M 0E0","ID: 1066 Rescode: 43830 Telephone: 937-2422 Fax: ","Prairie North,Personal Care Home,",52.733333333333,-108.31666666667,"YES","YES"
508,"Balicanta Holdings Ltd.",2013-02-19 12:49:00,"510 Spencer Crescent, Saskatoon, SK, S7K 7T4","ID: 4138 Rescode: 34424 Telephone: 934-5903 Fax: ","Saskatoon,Personal Care Home,",52.116666666667,-106.63333333333,"YES","YES"
509,"Balcarres Integrated Care Centre",2012-07-29 12:49:00,"Box 340, 100 South Elgin Street, Balcarres, SK, S0G 0C0","ID: 5/39110 Rescode: 18630 Telephone: 334-2634 Fax: 334-2674","Regina Qu'Appelle,Hospital w/ Special Care Home,Community Hospital",50.7999999999999,-103.55,"YES","YES"
510,"Bachelder Care Home",2013-07-24 12:49:00,"R.R.#1/339 McKeen Drive, Prince Albert, SK, S6V 5P8","ID: 1155 Rescode: 46122 Telephone: 922-0426 Fax: ","Prince Albert Parkland,Personal Care Home,",53.2,-105.76666666667,"YES","YES"
511,"Avonlea Villa Ltd.",2012-06-10 12:49:00,"210 New Warren Place, Avonlea, SK, S0C 0H0","ID: 5975 Rescode: 10050 Telephone: 868-2033 Fax: ","Five Hills,Personal Care Home,",50.016666666667,-105.06666666667,"YES","YES"
512,"Aurora",2012-09-07 12:49:00,"2955 Quinn Drive, Regina, SK, S4P 2W2","ID: 191 Rescode: 15923 Telephone: 522-0596 Fax: ","Regina Qu'Appelle,Personal Care Home,",50.45,-104.61666666667,"YES","YES"
513,"Assiniboia Union Hospital",2012-05-26 12:49:00,"Box 1120, 501 6th Avenue E., Assiniboia, SK, S0H 0B0","ID: 003 Rescode: 7230 Telephone: 642-3351 Fax: 642-3804","Five Hills,Hospital,Community Hospital",49.6333333333329,-105.983333333329,"YES","YES"
514,"Assiniboia Pioneer Lodge",2012-06-05 12:49:00,"Box 1120, 800 1st St. W., Assiniboia, SK, S0H 0B0","ID: 7117 Rescode: 7230 Telephone: 642-3311 Fax: 642-3099","Five Hills,Special Care Home,",49.6333333333329,-105.983333333329,"YES","YES"
515,"Ashton Valley Care Home",2013-02-18 12:49:00,"438 Avenue Y North, Saskatoon, SK, S7L 3L2","ID: 6076 Rescode: 34424 Telephone: 382-8975 Fax: ","Saskatoon,Personal Care Home,",52.116666666667,-106.63333333333,"YES","YES"
516,"Arcola Health Centre",2012-04-24 12:49:00,"Box 419, 607 Prairie Avenue, Arcola, SK, S0C 0G0","ID: 2 Rescode: 6430 Telephone: 455-2771 Fax: 455-2397","Sun Country,Hospital,Community Hospital",49.6333333333329,-102.483333333329,"YES","YES"
517,"Arborfield & District Health Care Centre",2013-06-12 12:49:00,"Box 160, 5th Avenue, Arborfield, SK, S0E 0A0","ID: 1/33149 Rescode: 45630 Telephone: 769-8757 Fax: 769-8759","Kelsey Trail,Health Centre w/ Special Care Home,",53.1,-103.65,"YES","YES"
518,"Arborfield",2013-06-28 12:49:00,"Arborfield Health Centre, P.O. Box 160, Arborfield, SK, S0E 0A0","ID: 1a Rescode: 45630 Telephone: 769-8757 Fax: ","Kelsey Trail,Primary Health Centre,",53.1,-103.65,"YES","YES"
519,"Antaya Personal Care Home",2013-02-17 12:49:00,"1928 St. Charles Avenue, Saskatoon, SK, S7M 0N8","ID: 6394 Rescode: 34424 Telephone: 653-5647 Fax: ","Saskatoon,Personal Care Home,",52.116666666667,-106.63333333333,"YES","YES"
